ID,이름,태그,이동 가능,경작 가능,낚시 가능,건설 가능,파괴 가능,상호작용 가능,바닥,벽,물,깊은 물,공기
3244,Tileset Grass Fall_479,Ground,1,0,0,0,0,0,1,0,0,0,0
3245,Tileset Grass Fall_48,Ground,1,0,0,0,0,0,1,0,0,0,0
3246,Tileset Grass Fall_480,Ground,1,0,0,0,0,0,1,0,0,0,0
3247,Tileset Grass Fall_481,Ground,1,0,0,0,0,0,1,0,0,0,0
3248,Tileset Grass Fall_482,Ground,1,0,0,0,0,0,1,0,0,0,0
3249,Tileset Grass Fall_483,Ground,1,0,0,0,0,0,1,0,0,0,0
3250,Tileset Grass Fall_484,Ground,1,0,0,0,0,0,1,0,0,0,0
3251,Tileset Grass Fall_485,Ground,1,0,0,0,0,0,1,0,0,0,0
3252,Tileset Grass Fall_486,Ground,1,0,0,0,0,0,1,0,0,0,0
3253,Tileset Grass Fall_487,Ground,1,0,0,0,0,0,1,0,0,0,0
3254,Tileset Grass Fall_488,Ground,1,0,0,0,0,0,1,0,0,0,0
3255,Tileset Grass Fall_489,Ground,1,0,0,0,0,0,1,0,0,0,0
3256,Tileset Grass Fall_49,Ground,1,0,0,0,0,0,1,0,0,0,0
3257,Tileset Grass Fall_490,Ground,1,0,0,0,0,0,1,0,0,0,0
3258,Tileset Grass Fall_491,Ground,1,0,0,0,0,0,1,0,0,0,0
3259,Tileset Grass Fall_492,Ground,1,0,0,0,0,0,1,0,0,0,0
3260,Tileset Grass Fall_493,Ground,1,0,0,0,0,0,1,0,0,0,0
3261,Tileset Grass Fall_494,Ground,1,0,0,0,0,0,1,0,0,0,0
3262,Tileset Grass Fall_495,Ground,1,0,0,0,0,0,1,0,0,0,0
3263,Tileset Grass Fall_496,Ground,1,0,0,0,0,0,1,0,0,0,0
3264,Tileset Grass Fall_497,Ground,1,0,0,0,0,0,1,0,0,0,0
3265,Tileset Grass Fall_498,Ground,1,0,0,0,0,0,1,0,0,0,0
3266,Tileset Grass Fall_499,Ground,1,0,0,0,0,0,1,0,0,0,0
3267,Tileset Grass Fall_5,Ground,1,0,0,0,0,0,1,0,0,0,0
3268,Tileset Grass Fall_50,Ground,1,0,0,0,0,0,1,0,0,0,0
3269,Tileset Grass Fall_500,Ground,1,0,0,0,0,0,1,0,0,0,0
3270,Tileset Grass Fall_501,Ground,1,0,0,0,0,0,1,0,0,0,0
3271,Tileset Grass Fall_502,Ground,1,0,0,0,0,0,1,0,0,0,0
3272,Tileset Grass Fall_503,Ground,1,0,0,0,0,0,1,0,0,0,0
3273,Tileset Grass Fall_504,Ground,1,0,0,0,0,0,1,0,0,0,0
3274,Tileset Grass Fall_505,Ground,1,0,0,0,0,0,1,0,0,0,0
3275,Tileset Grass Fall_506,Ground,1,0,0,0,0,0,1,0,0,0,0
3276,Tileset Grass Fall_507,Ground,1,0,0,0,0,0,1,0,0,0,0
3277,Tileset Grass Fall_508,Ground,1,0,0,0,0,0,1,0,0,0,0
3278,Tileset Grass Fall_509,Ground,1,0,0,0,0,0,1,0,0,0,0
3279,Tileset Grass Fall_51,Ground,1,0,0,0,0,0,1,0,0,0,0
3280,Tileset Grass Fall_510,Ground,1,0,0,0,0,0,1,0,0,0,0
3281,Tileset Grass Fall_511,Ground,1,0,0,0,0,0,1,0,0,0,0
3282,Tileset Grass Fall_512,Ground,1,0,0,0,0,0,1,0,0,0,0
3283,Tileset Grass Fall_513,Ground,1,0,0,0,0,0,1,0,0,0,0
3284,Tileset Grass Fall_514,Ground,1,0,0,0,0,0,1,0,0,0,0
3285,Tileset Grass Fall_515,Ground,1,0,0,0,0,0,1,0,0,0,0
3286,Tileset Grass Fall_516,Ground,1,0,0,0,0,0,1,0,0,0,0
3287,Tileset Grass Fall_517,Ground,1,0,0,0,0,0,1,0,0,0,0
3288,Tileset Grass Fall_518,Ground,1,0,0,0,0,0,1,0,0,0,0
3289,Tileset Grass Fall_519,Ground,1,0,0,0,0,0,1,0,0,0,0
3290,Tileset Grass Fall_52,Ground,1,0,0,0,0,0,1,0,0,0,0
3291,Tileset Grass Fall_520,Ground,1,0,0,0,0,0,1,0,0,0,0
3292,Tileset Grass Fall_521,Ground,1,0,0,0,0,0,1,0,0,0,0
3293,Tileset Grass Fall_522,Ground,1,0,0,0,0,0,1,0,0,0,0
3294,Tileset Grass Fall_523,Ground,1,0,0,0,0,0,1,0,0,0,0
3295,Tileset Grass Fall_524,Ground,1,0,0,0,0,0,1,0,0,0,0
3296,Tileset Grass Fall_525,Ground,1,0,0,0,0,0,1,0,0,0,0
3297,Tileset Grass Fall_526,Ground,1,0,0,0,0,0,1,0,0,0,0
3298,Tileset Grass Fall_527,Ground,1,0,0,0,0,0,1,0,0,0,0
3299,Tileset Grass Fall_528,Ground,1,0,0,0,0,0,1,0,0,0,0
3300,Tileset Grass Fall_529,Ground,1,0,0,0,0,0,1,0,0,0,0
3301,Tileset Grass Fall_53,Ground,1,0,0,0,0,0,1,0,0,0,0
3302,Tileset Grass Fall_530,Ground,1,0,0,0,0,0,1,0,0,0,0
3303,Tileset Grass Fall_531,Ground,1,0,0,0,0,0,1,0,0,0,0
3304,Tileset Grass Fall_532,Ground,1,0,0,0,0,0,1,0,0,0,0
3305,Tileset Grass Fall_533,Ground,1,0,0,0,0,0,1,0,0,0,0
3306,Tileset Grass Fall_534,Ground,1,0,0,0,0,0,1,0,0,0,0
3307,Tileset Grass Fall_535,Ground,1,0,0,0,0,0,1,0,0,0,0
3308,Tileset Grass Fall_536,Ground,1,0,0,0,0,0,1,0,0,0,0
3309,Tileset Grass Fall_537,Ground,1,0,0,0,0,0,1,0,0,0,0
3310,Tileset Grass Fall_538,Ground,1,0,0,0,0,0,1,0,0,0,0
3311,Tileset Grass Fall_539,Ground,1,0,0,0,0,0,1,0,0,0,0
3312,Tileset Grass Fall_54,Ground,1,0,0,0,0,0,1,0,0,0,0
3313,Tileset Grass Fall_540,Ground,1,0,0,0,0,0,1,0,0,0,0
3314,Tileset Grass Fall_541,Ground,1,0,0,0,0,0,1,0,0,0,0
3315,Tileset Grass Fall_542,Ground,1,0,0,0,0,0,1,0,0,0,0
3316,Tileset Grass Fall_543,Ground,1,0,0,0,0,0,1,0,0,0,0
3317,Tileset Grass Fall_544,Ground,1,0,0,0,0,0,1,0,0,0,0
3318,Tileset Grass Fall_545,Ground,1,0,0,0,0,0,1,0,0,0,0
3319,Tileset Grass Fall_546,Ground,1,0,0,0,0,0,1,0,0,0,0
3320,Tileset Grass Fall_547,Ground,1,0,0,0,0,0,1,0,0,0,0
3321,Tileset Grass Fall_548,Ground,1,0,0,0,0,0,1,0,0,0,0
3322,Tileset Grass Fall_549,Ground,1,0,0,0,0,0,1,0,0,0,0
3323,Tileset Grass Fall_55,Ground,1,0,0,0,0,0,1,0,0,0,0
3324,Tileset Grass Fall_550,Ground,1,0,0,0,0,0,1,0,0,0,0
3325,Tileset Grass Fall_551,Ground,1,0,0,0,0,0,1,0,0,0,0
3326,Tileset Grass Fall_552,Ground,1,0,0,0,0,0,1,0,0,0,0
3327,Tileset Grass Fall_553,Ground,1,0,0,0,0,0,1,0,0,0,0
3328,Tileset Grass Fall_554,Ground,1,0,0,0,0,0,1,0,0,0,0
3329,Tileset Grass Fall_555,Ground,1,0,0,0,0,0,1,0,0,0,0
3330,Tileset Grass Fall_556,Ground,1,0,0,0,0,0,1,0,0,0,0
3331,Tileset Grass Fall_557,Ground,1,0,0,0,0,0,1,0,0,0,0
3332,Tileset Grass Fall_558,Ground,1,0,0,0,0,0,1,0,0,0,0
3333,Tileset Grass Fall_559,Ground,1,0,0,0,0,0,1,0,0,0,0
3334,Tileset Grass Fall_56,Ground,1,0,0,0,0,0,1,0,0,0,0
3335,Tileset Grass Fall_560,Ground,1,0,0,0,0,0,1,0,0,0,0
3336,Tileset Grass Fall_561,Ground,1,0,0,0,0,0,1,0,0,0,0
3337,Tileset Grass Fall_562,Ground,1,0,0,0,0,0,1,0,0,0,0
3338,Tileset Grass Fall_563,Ground,1,0,0,0,0,0,1,0,0,0,0
3339,Tileset Grass Fall_564,Ground,1,0,0,0,0,0,1,0,0,0,0
3340,Tileset Grass Fall_565,Ground,1,0,0,0,0,0,1,0,0,0,0
3341,Tileset Grass Fall_566,Ground,1,0,0,0,0,0,1,0,0,0,0
3342,Tileset Grass Fall_567,Ground,1,0,0,0,0,0,1,0,0,0,0
3343,Tileset Grass Fall_568,Ground,1,0,0,0,0,0,1,0,0,0,0
3344,Tileset Grass Fall_569,Ground,1,0,0,0,0,0,1,0,0,0,0
3345,Tileset Grass Fall_57,Ground,1,0,0,0,0,0,1,0,0,0,0
3346,Tileset Grass Fall_570,Ground,1,0,0,0,0,0,1,0,0,0,0
3347,Tileset Grass Fall_571,Ground,1,0,0,0,0,0,1,0,0,0,0
3348,Tileset Grass Fall_572,Ground,1,0,0,0,0,0,1,0,0,0,0
3349,Tileset Grass Fall_573,Ground,1,0,0,0,0,0,1,0,0,0,0
3350,Tileset Grass Fall_574,Ground,1,0,0,0,0,0,1,0,0,0,0
3351,Tileset Grass Fall_575,Ground,1,0,0,0,0,0,1,0,0,0,0
3352,Tileset Grass Fall_576,Ground,1,0,0,0,0,0,1,0,0,0,0
3353,Tileset Grass Fall_577,Ground,1,0,0,0,0,0,1,0,0,0,0
3354,Tileset Grass Fall_578,Ground,1,0,0,0,0,0,1,0,0,0,0
3355,Tileset Grass Fall_579,Ground,1,0,0,0,0,0,1,0,0,0,0
3356,Tileset Grass Fall_58,Ground,1,0,0,0,0,0,1,0,0,0,0
3357,Tileset Grass Fall_580,Ground,1,0,0,0,0,0,1,0,0,0,0
3358,Tileset Grass Fall_581,Ground,1,0,0,0,0,0,1,0,0,0,0
3359,Tileset Grass Fall_582,Ground,1,0,0,0,0,0,1,0,0,0,0
3360,Tileset Grass Fall_583,Ground,1,0,0,0,0,0,1,0,0,0,0
3361,Tileset Grass Fall_584,Ground,1,0,0,0,0,0,1,0,0,0,0
3362,Tileset Grass Fall_585,Ground,1,0,0,0,0,0,1,0,0,0,0
3363,Tileset Grass Fall_586,Ground,1,0,0,0,0,0,1,0,0,0,0
3364,Tileset Grass Fall_587,Ground,1,0,0,0,0,0,1,0,0,0,0
3365,Tileset Grass Fall_588,Ground,1,0,0,0,0,0,1,0,0,0,0
3366,Tileset Grass Fall_589,Ground,1,0,0,0,0,0,1,0,0,0,0
3367,Tileset Grass Fall_59,Ground,1,0,0,0,0,0,1,0,0,0,0
3368,Tileset Grass Fall_590,Ground,1,0,0,0,0,0,1,0,0,0,0
3369,Tileset Grass Fall_591,Ground,1,0,0,0,0,0,1,0,0,0,0
3370,Tileset Grass Fall_592,Ground,1,0,0,0,0,0,1,0,0,0,0
3371,Tileset Grass Fall_593,Ground,1,0,0,0,0,0,1,0,0,0,0
3372,Tileset Grass Fall_594,Ground,1,0,0,0,0,0,1,0,0,0,0
3373,Tileset Grass Fall_595,Ground,1,0,0,0,0,0,1,0,0,0,0
3374,Tileset Grass Fall_596,Ground,1,0,0,0,0,0,1,0,0,0,0
3375,Tileset Grass Fall_597,Ground,1,0,0,0,0,0,1,0,0,0,0
3376,Tileset Grass Fall_598,Ground,1,0,0,0,0,0,1,0,0,0,0
3377,Tileset Grass Fall_599,Ground,1,0,0,0,0,0,1,0,0,0,0
3378,Tileset Grass Fall_6,Ground,1,0,0,0,0,0,1,0,0,0,0
3379,Tileset Grass Fall_60,Ground,1,0,0,0,0,0,1,0,0,0,0
3380,Tileset Grass Fall_600,Ground,1,0,0,0,0,0,1,0,0,0,0
3381,Tileset Grass Fall_601,Ground,1,0,0,0,0,0,1,0,0,0,0
3382,Tileset Grass Fall_602,Ground,1,0,0,0,0,0,1,0,0,0,0
3383,Tileset Grass Fall_603,Ground,1,0,0,0,0,0,1,0,0,0,0
3384,Tileset Grass Fall_604,Ground,1,0,0,0,0,0,1,0,0,0,0
3385,Tileset Grass Fall_605,Ground,1,0,0,0,0,0,1,0,0,0,0
3386,Tileset Grass Fall_606,Ground,1,0,0,0,0,0,1,0,0,0,0
3387,Tileset Grass Fall_607,Ground,1,0,0,0,0,0,1,0,0,0,0
3388,Tileset Grass Fall_608,Ground,1,0,0,0,0,0,1,0,0,0,0
3389,Tileset Grass Fall_609,Ground,1,0,0,0,0,0,1,0,0,0,0
3390,Tileset Grass Fall_61,Ground,1,0,0,0,0,0,1,0,0,0,0
3391,Tileset Grass Fall_610,Ground,1,0,0,0,0,0,1,0,0,0,0
3392,Tileset Grass Fall_611,Ground,1,0,0,0,0,0,1,0,0,0,0
3393,Tileset Grass Fall_612,Ground,1,0,0,0,0,0,1,0,0,0,0
3394,Tileset Grass Fall_613,Ground,1,0,0,0,0,0,1,0,0,0,0
3395,Tileset Grass Fall_614,Ground,1,0,0,0,0,0,1,0,0,0,0
3396,Tileset Grass Fall_615,Ground,1,0,0,0,0,0,1,0,0,0,0
3397,Tileset Grass Fall_616,Ground,1,0,0,0,0,0,1,0,0,0,0
3398,Tileset Grass Fall_617,Ground,1,0,0,0,0,0,1,0,0,0,0
3399,Tileset Grass Fall_618,Ground,1,0,0,0,0,0,1,0,0,0,0
3400,Tileset Grass Fall_619,Ground,1,0,0,0,0,0,1,0,0,0,0
3401,Tileset Grass Fall_62,Ground,1,0,0,0,0,0,1,0,0,0,0
3402,Tileset Grass Fall_620,Ground,1,0,0,0,0,0,1,0,0,0,0
3403,Tileset Grass Fall_621,Ground,1,0,0,0,0,0,1,0,0,0,0
3404,Tileset Grass Fall_622,Ground,1,0,0,0,0,0,1,0,0,0,0
3405,Tileset Grass Fall_623,Ground,1,0,0,0,0,0,1,0,0,0,0
3406,Tileset Grass Fall_624,Ground,1,0,0,0,0,0,1,0,0,0,0
3407,Tileset Grass Fall_625,Ground,1,0,0,0,0,0,1,0,0,0,0
3408,Tileset Grass Fall_626,Ground,1,0,0,0,0,0,1,0,0,0,0
3409,Tileset Grass Fall_627,Ground,1,0,0,0,0,0,1,0,0,0,0
3410,Tileset Grass Fall_628,Ground,1,0,0,0,0,0,1,0,0,0,0
3411,Tileset Grass Fall_629,Ground,1,0,0,0,0,0,1,0,0,0,0
3412,Tileset Grass Fall_63,Ground,1,0,0,0,0,0,1,0,0,0,0
3413,Tileset Grass Fall_630,Ground,1,0,0,0,0,0,1,0,0,0,0
3414,Tileset Grass Fall_631,Ground,1,0,0,0,0,0,1,0,0,0,0
3415,Tileset Grass Fall_632,Ground,1,0,0,0,0,0,1,0,0,0,0
3416,Tileset Grass Fall_633,Ground,1,0,0,0,0,0,1,0,0,0,0
3417,Tileset Grass Fall_634,Ground,1,0,0,0,0,0,1,0,0,0,0
3418,Tileset Grass Fall_635,Ground,1,0,0,0,0,0,1,0,0,0,0
3419,Tileset Grass Fall_636,Ground,1,0,0,0,0,0,1,0,0,0,0
3420,Tileset Grass Fall_637,Ground,1,0,0,0,0,0,1,0,0,0,0
3421,Tileset Grass Fall_638,Ground,1,0,0,0,0,0,1,0,0,0,0
3422,Tileset Grass Fall_639,Ground,1,0,0,0,0,0,1,0,0,0,0
3423,Tileset Grass Fall_64,Ground,1,0,0,0,0,0,1,0,0,0,0
3424,Tileset Grass Fall_640,Ground,1,0,0,0,0,0,1,0,0,0,0
3425,Tileset Grass Fall_641,Ground,1,0,0,0,0,0,1,0,0,0,0
3426,Tileset Grass Fall_642,Ground,1,0,0,0,0,0,1,0,0,0,0
3427,Tileset Grass Fall_643,Ground,1,0,0,0,0,0,1,0,0,0,0
3428,Tileset Grass Fall_644,Ground,1,0,0,0,0,0,1,0,0,0,0
3429,Tileset Grass Fall_645,Ground,1,0,0,0,0,0,1,0,0,0,0
3430,Tileset Grass Fall_646,Ground,1,0,0,0,0,0,1,0,0,0,0
3431,Tileset Grass Fall_647,Ground,1,0,0,0,0,0,1,0,0,0,0
3432,Tileset Grass Fall_648,Ground,1,0,0,0,0,0,1,0,0,0,0
3433,Tileset Grass Fall_649,Ground,1,0,0,0,0,0,1,0,0,0,0
3434,Tileset Grass Fall_65,Ground,1,0,0,0,0,0,1,0,0,0,0
3435,Tileset Grass Fall_650,Ground,1,0,0,0,0,0,1,0,0,0,0
3436,Tileset Grass Fall_651,Ground,1,0,0,0,0,0,1,0,0,0,0
3437,Tileset Grass Fall_652,Ground,1,0,0,0,0,0,1,0,0,0,0
3438,Tileset Grass Fall_653,Ground,1,0,0,0,0,0,1,0,0,0,0
3439,Tileset Grass Fall_654,Ground,1,0,0,0,0,0,1,0,0,0,0
3440,Tileset Grass Fall_655,Ground,1,0,0,0,0,0,1,0,0,0,0
3441,Tileset Grass Fall_656,Ground,1,0,0,0,0,0,1,0,0,0,0
3442,Tileset Grass Fall_657,Ground,1,0,0,0,0,0,1,0,0,0,0
3443,Tileset Grass Fall_658,Ground,1,0,0,0,0,0,1,0,0,0,0
3444,Tileset Grass Fall_659,Ground,1,0,0,0,0,0,1,0,0,0,0
3445,Tileset Grass Fall_66,Ground,1,0,0,0,0,0,1,0,0,0,0
3446,Tileset Grass Fall_660,Ground,1,0,0,0,0,0,1,0,0,0,0
3447,Tileset Grass Fall_661,Ground,1,0,0,0,0,0,1,0,0,0,0
3448,Tileset Grass Fall_662,Ground,1,0,0,0,0,0,1,0,0,0,0
3449,Tileset Grass Fall_663,Ground,1,0,0,0,0,0,1,0,0,0,0
3450,Tileset Grass Fall_664,Ground,1,0,0,0,0,0,1,0,0,0,0
3451,Tileset Grass Fall_665,Ground,1,0,0,0,0,0,1,0,0,0,0
3452,Tileset Grass Fall_666,Ground,1,0,0,0,0,0,1,0,0,0,0
3453,Tileset Grass Fall_667,Ground,1,0,0,0,0,0,1,0,0,0,0
3454,Tileset Grass Fall_668,Ground,1,0,0,0,0,0,1,0,0,0,0
3455,Tileset Grass Fall_669,Ground,1,0,0,0,0,0,1,0,0,0,0
3456,Tileset Grass Fall_67,Ground,1,0,0,0,0,0,1,0,0,0,0
3457,Tileset Grass Fall_670,Ground,1,0,0,0,0,0,1,0,0,0,0
3458,Tileset Grass Fall_671,Ground,1,0,0,0,0,0,1,0,0,0,0
3459,Tileset Grass Fall_672,Ground,1,0,0,0,0,0,1,0,0,0,0
3460,Tileset Grass Fall_673,Ground,1,0,0,0,0,0,1,0,0,0,0
3461,Tileset Grass Fall_674,Ground,1,0,0,0,0,0,1,0,0,0,0
3462,Tileset Grass Fall_675,Ground,1,0,0,0,0,0,1,0,0,0,0
3463,Tileset Grass Fall_676,Ground,1,0,0,0,0,0,1,0,0,0,0
3464,Tileset Grass Fall_677,Ground,1,0,0,0,0,0,1,0,0,0,0
3465,Tileset Grass Fall_678,Ground,1,0,0,0,0,0,1,0,0,0,0
3466,Tileset Grass Fall_679,Ground,1,0,0,0,0,0,1,0,0,0,0
3467,Tileset Grass Fall_68,Ground,1,0,0,0,0,0,1,0,0,0,0
3468,Tileset Grass Fall_680,Ground,1,0,0,0,0,0,1,0,0,0,0
3469,Tileset Grass Fall_681,Ground,1,0,0,0,0,0,1,0,0,0,0
3470,Tileset Grass Fall_682,Ground,1,0,0,0,0,0,1,0,0,0,0
3471,Tileset Grass Fall_683,Ground,1,0,0,0,0,0,1,0,0,0,0
3472,Tileset Grass Fall_684,Ground,1,0,0,0,0,0,1,0,0,0,0
3473,Tileset Grass Fall_685,Ground,1,0,0,0,0,0,1,0,0,0,0
3474,Tileset Grass Fall_686,Ground,1,0,0,0,0,0,1,0,0,0,0
3475,Tileset Grass Fall_687,Ground,1,0,0,0,0,0,1,0,0,0,0
3476,Tileset Grass Fall_688,Ground,1,0,0,0,0,0,1,0,0,0,0
3477,Tileset Grass Fall_689,Ground,1,0,0,0,0,0,1,0,0,0,0
3478,Tileset Grass Fall_69,Ground,1,0,0,0,0,0,1,0,0,0,0
3479,Tileset Grass Fall_690,Ground,1,0,0,0,0,0,1,0,0,0,0
3480,Tileset Grass Fall_691,Ground,1,0,0,0,0,0,1,0,0,0,0
3481,Tileset Grass Fall_692,Ground,1,0,0,0,0,0,1,0,0,0,0
3482,Tileset Grass Fall_693,Ground,1,0,0,0,0,0,1,0,0,0,0
3483,Tileset Grass Fall_694,Ground,1,0,0,0,0,0,1,0,0,0,0
3484,Tileset Grass Fall_695,Ground,1,0,0,0,0,0,1,0,0,0,0
3485,Tileset Grass Fall_696,Ground,1,0,0,0,0,0,1,0,0,0,0
3486,Tileset Grass Fall_697,Ground,1,0,0,0,0,0,1,0,0,0,0
3487,Tileset Grass Fall_698,Ground,1,0,0,0,0,0,1,0,0,0,0
3488,Tileset Grass Fall_699,Ground,1,0,0,0,0,0,1,0,0,0,0
3489,Tileset Grass Fall_7,Ground,1,0,0,0,0,0,1,0,0,0,0
3490,Tileset Grass Fall_70,Ground,1,0,0,0,0,0,1,0,0,0,0
3491,Tileset Grass Fall_700,Ground,1,0,0,0,0,0,1,0,0,0,0
3492,Tileset Grass Fall_701,Ground,1,0,0,0,0,0,1,0,0,0,0
3493,Tileset Grass Fall_702,Ground,1,0,0,0,0,0,1,0,0,0,0
3494,Tileset Grass Fall_703,Ground,1,0,0,0,0,0,1,0,0,0,0
3495,Tileset Grass Fall_704,Ground,1,0,0,0,0,0,1,0,0,0,0
3496,Tileset Grass Fall_705,Ground,1,0,0,0,0,0,1,0,0,0,0
3497,Tileset Grass Fall_706,Ground,1,0,0,0,0,0,1,0,0,0,0
3498,Tileset Grass Fall_707,Ground,1,0,0,0,0,0,1,0,0,0,0
3499,Tileset Grass Fall_708,Ground,1,0,0,0,0,0,1,0,0,0,0
3500,Tileset Grass Fall_709,Ground,1,0,0,0,0,0,1,0,0,0,0
3501,Tileset Grass Fall_71,Ground,1,0,0,0,0,0,1,0,0,0,0
3502,Tileset Grass Fall_710,Ground,1,0,0,0,0,0,1,0,0,0,0
3503,Tileset Grass Fall_711,Ground,1,0,0,0,0,0,1,0,0,0,0
3504,Tileset Grass Fall_712,Ground,1,0,0,0,0,0,1,0,0,0,0
3505,Tileset Grass Fall_713,Ground,1,0,0,0,0,0,1,0,0,0,0
3506,Tileset Grass Fall_714,Ground,1,0,0,0,0,0,1,0,0,0,0
3507,Tileset Grass Fall_715,Ground,1,0,0,0,0,0,1,0,0,0,0
3508,Tileset Grass Fall_716,Ground,1,0,0,0,0,0,1,0,0,0,0
3509,Tileset Grass Fall_717,Ground,1,0,0,0,0,0,1,0,0,0,0
3510,Tileset Grass Fall_718,Ground,1,0,0,0,0,0,1,0,0,0,0
3511,Tileset Grass Fall_719,Ground,1,0,0,0,0,0,1,0,0,0,0
3512,Tileset Grass Fall_72,Ground,1,0,0,0,0,0,1,0,0,0,0
3513,Tileset Grass Fall_720,Ground,1,0,0,0,0,0,1,0,0,0,0
3514,Tileset Grass Fall_721,Ground,1,0,0,0,0,0,1,0,0,0,0
3515,Tileset Grass Fall_722,Ground,1,0,0,0,0,0,1,0,0,0,0
3516,Tileset Grass Fall_723,Ground,1,0,0,0,0,0,1,0,0,0,0
3517,Tileset Grass Fall_724,Ground,1,0,0,0,0,0,1,0,0,0,0
3518,Tileset Grass Fall_725,Ground,1,0,0,0,0,0,1,0,0,0,0
3519,Tileset Grass Fall_726,Ground,1,0,0,0,0,0,1,0,0,0,0
3520,Tileset Grass Fall_727,Ground,1,0,0,0,0,0,1,0,0,0,0
3521,Tileset Grass Fall_728,Ground,1,0,0,0,0,0,1,0,0,0,0
3522,Tileset Grass Fall_729,Ground,1,0,0,0,0,0,1,0,0,0,0
3523,Tileset Grass Fall_73,Ground,1,0,0,0,0,0,1,0,0,0,0
3524,Tileset Grass Fall_730,Ground,1,0,0,0,0,0,1,0,0,0,0
3525,Tileset Grass Fall_731,Ground,1,0,0,0,0,0,1,0,0,0,0
3526,Tileset Grass Fall_732,Ground,1,0,0,0,0,0,1,0,0,0,0
3527,Tileset Grass Fall_733,Ground,1,0,0,0,0,0,1,0,0,0,0
3528,Tileset Grass Fall_734,Ground,1,0,0,0,0,0,1,0,0,0,0
3529,Tileset Grass Fall_735,Ground,1,0,0,0,0,0,1,0,0,0,0
3530,Tileset Grass Fall_736,Ground,1,0,0,0,0,0,1,0,0,0,0
3531,Tileset Grass Fall_737,Ground,1,0,0,0,0,0,1,0,0,0,0
3532,Tileset Grass Fall_738,Ground,1,0,0,0,0,0,1,0,0,0,0
3533,Tileset Grass Fall_739,Ground,1,0,0,0,0,0,1,0,0,0,0
3534,Tileset Grass Fall_74,Ground,1,0,0,0,0,0,1,0,0,0,0
3535,Tileset Grass Fall_740,Ground,1,0,0,0,0,0,1,0,0,0,0
3536,Tileset Grass Fall_741,Ground,1,0,0,0,0,0,1,0,0,0,0
3537,Tileset Grass Fall_742,Ground,1,0,0,0,0,0,1,0,0,0,0
3538,Tileset Grass Fall_743,Ground,1,0,0,0,0,0,1,0,0,0,0
3539,Tileset Grass Fall_744,Ground,1,0,0,0,0,0,1,0,0,0,0
3540,Tileset Grass Fall_745,Ground,1,0,0,0,0,0,1,0,0,0,0
3541,Tileset Grass Fall_746,Ground,1,0,0,0,0,0,1,0,0,0,0
3542,Tileset Grass Fall_747,Ground,1,0,0,0,0,0,1,0,0,0,0
3543,Tileset Grass Fall_748,Ground,1,0,0,0,0,0,1,0,0,0,0
3544,Tileset Grass Fall_749,Ground,1,0,0,0,0,0,1,0,0,0,0
3545,Tileset Grass Fall_75,Ground,1,0,0,0,0,0,1,0,0,0,0
3546,Tileset Grass Fall_750,Ground,1,0,0,0,0,0,1,0,0,0,0
3547,Tileset Grass Fall_751,Ground,1,0,0,0,0,0,1,0,0,0,0
3548,Tileset Grass Fall_752,Ground,1,0,0,0,0,0,1,0,0,0,0
3549,Tileset Grass Fall_753,Ground,1,0,0,0,0,0,1,0,0,0,0
3550,Tileset Grass Fall_754,Ground,1,0,0,0,0,0,1,0,0,0,0
3551,Tileset Grass Fall_755,Ground,1,0,0,0,0,0,1,0,0,0,0
3552,Tileset Grass Fall_756,Ground,1,0,0,0,0,0,1,0,0,0,0
3553,Tileset Grass Fall_757,Ground,1,0,0,0,0,0,1,0,0,0,0
3554,Tileset Grass Fall_758,Ground,1,0,0,0,0,0,1,0,0,0,0
3555,Tileset Grass Fall_759,Ground,1,0,0,0,0,0,1,0,0,0,0
3556,Tileset Grass Fall_76,Ground,1,0,0,0,0,0,1,0,0,0,0
3557,Tileset Grass Fall_760,Ground,1,0,0,0,0,0,1,0,0,0,0
3558,Tileset Grass Fall_761,Ground,1,0,0,0,0,0,1,0,0,0,0
3559,Tileset Grass Fall_762,Ground,1,0,0,0,0,0,1,0,0,0,0
3560,Tileset Grass Fall_763,Ground,1,0,0,0,0,0,1,0,0,0,0
3561,Tileset Grass Fall_764,Ground,1,0,0,0,0,0,1,0,0,0,0
3562,Tileset Grass Fall_765,Ground,1,0,0,0,0,0,1,0,0,0,0
3563,Tileset Grass Fall_766,Ground,1,0,0,0,0,0,1,0,0,0,0
3564,Tileset Grass Fall_767,Ground,1,0,0,0,0,0,1,0,0,0,0
3565,Tileset Grass Fall_768,Ground,1,0,0,0,0,0,1,0,0,0,0
3566,Tileset Grass Fall_769,Ground,1,0,0,0,0,0,1,0,0,0,0
3567,Tileset Grass Fall_77,Ground,1,0,0,0,0,0,1,0,0,0,0
3568,Tileset Grass Fall_770,Ground,1,0,0,0,0,0,1,0,0,0,0
3569,Tileset Grass Fall_771,Ground,1,0,0,0,0,0,1,0,0,0,0
3570,Tileset Grass Fall_772,Ground,1,0,0,0,0,0,1,0,0,0,0
3571,Tileset Grass Fall_773,Ground,1,0,0,0,0,0,1,0,0,0,0
3572,Tileset Grass Fall_774,Ground,1,0,0,0,0,0,1,0,0,0,0
3573,Tileset Grass Fall_775,Ground,1,0,0,0,0,0,1,0,0,0,0
3574,Tileset Grass Fall_776,Ground,1,0,0,0,0,0,1,0,0,0,0
